Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Region,Profit,Sales_Channel_Retail,Gender_Category_Men,Gender_Category_Women,Profit_Margin
2577,Running,Air Zoom,L,0.25,0.4429376225813841,0.0,0.16904607862030174,,mumbai,0.4587604572831166,True,False,True,2.7138189837195155
2578,Lifestyle,Blazer Mid,9,0.5,0.5134769118315209,0.0,0.16904607862030174,2025-10-05,bengaluru,0.913589033823023,True,True,False,5.404378742644816
2579,Lifestyle,Dunk Low,7,0.75,0.9431272443266802,0.0,0.16904607862030174,,delhi,0.344062648479474,False,False,False,2.0353187207156753
2580,Training,Flex Trainer,M,0.25,0.09301603711830018,0.0,0.16904607862030174,2024-06-12,kolkata,0.8037214366368954,True,False,False,4.754451822820171
2581,Running,Free RN,10,0.0,0.5134769118315209,0.53,0.16904607862030174,,mumbai,0.38467989989477797,False,False,False,2.275591974888789
2582,Training,Metcon 7,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.4057069979398022,False,True,False,2.3999787587564807
2583,Soccer,Tiempo Legend,M,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-03-09,mumbai,0.8176311380332517,True,True,False,4.836735313273676
2584,Running,React Infinity,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.2068642481624613,True,False,False,1.2237151541805582
2585,Basketball,Kyrie Flytrap,,0.25,0.38293704683219043,1.12,0.16904607862030174,,kolkata,0.2020975160285696,True,False,False,1.1955173268615442
2586,Running,Air Zoom,L,0.25,0.5134769118315209,0.99,0.16904607862030174,,mumbai,0.45129103804344695,False,True,False,2.669633284171602
2587,Running,React Infinity,6,1.0,0.5134769118315209,0.37,0.16904607862030174,,bengaluru,0.13836796171225327,False,False,True,0.8185221617772318
2588,Basketball,LeBron 20,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.7811131223634374,False,False,False,4.620711280253436
2589,Training,Metcon 7,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.5056237051628056,False,True,False,2.991040722680699
2590,Soccer,Premier III,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.570503584667204,True,True,False,3.3748406903222232
2591,Training,SuperRep Go,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.4734011345514982,True,False,True,2.800426596199343
2592,Lifestyle,Blazer Mid,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.05613894697154771,True,False,True,0.3320925716215085
2593,Lifestyle,Dunk Low,L,0.25,0.8436665711256774,0.0,0.16904607862030174,2025-04-01,mumbai,0.7126860862590002,True,True,False,4.215927941515761
2594,Training,ZoomX Invincible,XL,0.75,0.7431808140342622,0.67,0.34487292241119905,,hyderbad,0.5259621469915534,True,False,True,1.525089715116683
2595,Basketball,LeBron 20,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.3115476875193564,True,True,False,1.8429749454237905
2597,Running,Air Zoom,,0.75,0.1679936016741785,0.0,0.16904607862030174,2024-05-12,bangalore,0.12681277207210498,False,False,False,0.7501668959558775
2598,Training,Metcon 7,8,0.25,0.9364948639417042,0.0,0.16904607862030174,2024-06-12,bangalore,0.9049789074988506,True,False,True,5.353445136882142
2599,Training,Flex Trainer,12,1.0,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.12253656322075664,True,False,False,0.7248707821018955
2600,Lifestyle,Air Force 1,M,0.75,0.5134769118315209,0.0,0.16904607862030174,2024-04-11,pune,0.3852896876617044,False,False,False,2.279199203000221
2601,Soccer,Tiempo Legend,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.9500224101813398,True,False,True,5.619902087851484
2602,Running,Free RN,XL,0.5,0.18923374040470164,0.0,0.16904607862030174,,pune,0.9029860364372236,False,False,False,5.341656214726171
2603,Running,Air Zoom,L,0.0,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.20298815242001106,False,False,True,1.2007859281725628
2605,Lifestyle,Dunk Low,,0.25,0.6508243852312823,0.0,0.16904607862030174,2025-01-02,bengaluru,0.18668354323241376,False,False,False,1.1043352484486075
2606,Lifestyle,Air Force 1,L,0.25,0.25458377714000346,0.0,0.16904607862030174,2025-04-06,mumbai,0.3857321204263513,True,False,True,2.281816434752994
2607,Basketball,LeBron 20,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.9082067430600574,False,False,True,5.3725395494089
2608,Lifestyle,Waffle One,L,0.5,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.2989287356233397,False,False,True,1.7683269441272895
2609,Soccer,Premier III,M,0.25,0.95657599451286,0.0,0.16904607862030174,,bengaluru,0.7525588964572677,False,False,False,4.45179741878312
2610,Lifestyle,Blazer Mid,M,0.25,0.7950896103554751,0.0,0.16904607862030174,2025-06-05,bangalore,0.2629666463404078,False,False,True,1.5555915197007508
2612,Training,Flex Trainer,M,0.0,0.5134769118315209,0.0,0.16904607862030174,2023-10-08,mumbai,0.32825048619513597,True,False,True,1.9417811337252424
2613,Lifestyle,Waffle One,7,0.75,0.2964107044291384,0.27,0.38323518352174135,,delhi,0.5141241851061742,True,False,True,1.3415370175087469
2614,Running,React Infinity,XL,0.25,0.03233833025224072,0.0,0.16904607862030174,2024-05-08,bangalore,0.6337868589774418,True,False,True,3.7491958651167825
2615,Soccer,Phantom GT,XL,0.75,0.12963618909105473,0.12,0.34860546190176195,,pune,0.6357181741761614,False,False,True,1.8236035967655282
2616,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,0.2,0.16904607862030174,2024-07-06,kolkata,0.7670880037241297,False,True,False,4.537745033690509
2617,Soccer,Premier III,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.763940960232989,False,False,False,4.519128550440346
2618,Lifestyle,Dunk Low,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.9459270216772819,True,False,False,5.595675625235591
2619,Lifestyle,Waffle One,L,1.0,0.5134769118315209,0.65,0.16904607862030174,,hyd,0.172941196838337,False,False,False,1.023041754353759
2620,Training,Flex Trainer,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.9760432276047267,False,False,False,5.773829452720046
2621,Soccer,Phantom GT,L,0.75,0.5582188823206197,0.59,0.34686214955464834,,bangalore,0.008937141845867974,False,False,False,0.025765687773493782
2622,Lifestyle,Blazer Mid,M,0.25,0.7593568631181326,0.0,0.16904607862030174,2025-07-04,pune,0.21487035758185488,False,False,False,1.2710756696372716
2623,Running,Pegasus Turbo,L,0.25,0.3319056422169348,0.0,0.16904607862030174,2025-08-04,mumbai,0.542795751876011,True,True,False,3.210933706987649
2624,Lifestyle,Blazer Mid,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.6319594192973784,True,True,False,3.738385560050978
2625,Training,Flex Trainer,M,0.25,0.6018844521433515,0.0,0.16904607862030174,2025-05-02,pune,0.9760239913975682,False,False,False,5.773715660035143
2626,Running,Air Zoom,7,0.25,0.4436222634703408,0.0,0.16904607862030174,,bengaluru,0.08491246563932496,True,True,False,0.5023036696997201
2627,Basketball,LeBron 20,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.2849747909505187,False,False,True,1.6857817304985057
2628,Basketball,Kyrie Flytrap,L,1.0,0.5134769118315209,0.44,0.16904607862030174,,pune,0.16359240015927579,True,False,False,0.9677385094908023
2629,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.4612977130073309,True,False,False,2.728828238858248
2630,Running,Pegasus Turbo,,0.5,0.48057284541509643,1.02,0.16381815360911262,,delhi,0.9771839346892295,False,False,False,5.965052792750267
2631,Basketball,Zoom Freak,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.7786393461228462,False,False,True,4.6060775409748835
2632,Running,Pegasus Turbo,L,0.25,0.6880916292325389,0.99,0.16736849259148143,2024-10-03,pune,0.6949541505002376,False,True,False,4.152240004912422
2633,Basketball,Air Jordan,10,0.0,0.5134769118315209,0.71,0.16904607862030174,,bengaluru,0.9298147745612703,False,False,False,5.500362872360668
2634,Lifestyle,Waffle One,,0.25,0.4767603844502659,0.0,0.16904607862030174,,bengaluru,0.8444271746051287,True,True,False,4.995248523343839
2635,Running,React Infinity,M,0.25,0.2412626930793695,0.0,0.16904607862030174,,kolkata,0.31354055858098345,False,False,True,1.8547638675797624
2636,Basketball,LeBron 20,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.8595622223974855,False,True,False,5.084780607825679
2637,Training,SuperRep Go,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.9708129028783138,True,False,False,5.742889221694866
2638,Soccer,Premier III,8,0.25,0.37828724627922083,0.0,0.16904607862030174,,pune,0.3565296343389381,False,True,False,2.109067759801441
2639,Lifestyle,Blazer Mid,XL,0.25,0.07400880395614791,0.0,0.16904607862030174,,pune,0.3028298384350961,True,True,False,1.791404100625659
2640,Training,ZoomX Invincible,9,0.5,0.7376335957164261,0.0,0.16904607862030174,2024-02-08,bangalore,0.39650439643514607,False,False,False,2.345540338298788
2641,Running,React Infinity,,0.25,0.11066149827462986,0.0,0.16904607862030174,,bengaluru,0.5594620017581894,False,True,False,3.309523689187785
2642,Lifestyle,Air Force 1,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.07966867556790093,True,False,True,0.4712837837951069
2643,Soccer,Mercurial Superfly,,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.7530263362912208,True,True,False,4.454562581026268
2644,Training,SuperRep Go,M,0.25,0.0792794123353013,0.0,0.16904607862030174,,bengaluru,0.5128911442273104,True,True,False,3.0340315990371294
2646,Soccer,Premier III,XL,0.25,0.5134769118315209,0.89,0.16904607862030174,,kolkata,0.7455646115344146,True,True,False,4.410422398552316
2647,Basketball,Zoom Freak,,1.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.3744539321692863,False,False,True,2.215099783594246
2648,Running,React Infinity,L,0.25,0.1840970562945032,0.54,0.16904607862030174,2025-06-03,delhi,0.9015452445210473,True,True,False,5.333133142626921
2649,Basketball,Kyrie Flytrap,L,0.25,0.599761689898981,1.18,0.16904607862030174,2025-01-02,mumbai,0.6726363029548739,True,False,True,3.9790115715472916
2650,Lifestyle,Blazer Mid,,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.9431512369843014,True,True,False,5.5792553408040595
2651,Basketball,Air Jordan,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.07309566358182022,False,False,False,0.4324008233636822
2652,Basketball,Air Jordan,,0.5,0.5134769118315209,1.08,0.16904607862030174,2025-10-04,delhi,0.18438289285624976,False,False,True,1.0907256433341845
2653,Running,Pegasus Turbo,M,0.25,0.5222070218872309,1.04,0.16904607862030174,2024-10-12,hyderabad,0.7213962408603971,False,True,False,4.267453269239931
2654,Soccer,Tiempo Legend,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.7949054828961265,False,False,False,4.702300635329033
2655,Training,SuperRep Go,10,0.25,0.3739002877494339,0.0,0.16904607862030174,,mumbai,0.6963834006921188,True,False,False,4.119488641060296
2656,Soccer,Premier III,M,0.25,0.4055026603367633,0.0,0.16904607862030174,,bangalore,0.5945526908568385,True,False,True,3.5171043049882087
2657,Running,Air Zoom,M,1.0,0.5134769118315209,0.0,0.16904607862030174,2025-07-04,delhi,0.32581710598957786,False,False,False,1.9273863590849871
2658,Lifestyle,Dunk Low,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.26062175268777904,False,False,True,1.54172019141105
2659,Basketball,LeBron 20,M,0.25,0.9936592490978886,1.01,0.16904607862030174,2025-12-05,hyd,0.01592373228585773,False,False,False,0.0941975845628717
2660,Training,Flex Trainer,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-01-11,pune,0.7153118285361438,True,True,False,4.231460643005048
2661,Soccer,Tiempo Legend,XL,0.25,0.0,0.0,0.16904607862030174,,delhi,0.8408165385214668,False,False,False,4.973889636387508
2662,Training,SuperRep Go,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6355219648631439,False,False,False,3.75945996529505
2663,Training,Metcon 7,L,0.5,0.5134769118315209,0.43,0.16904607862030174,,delhi,0.8414167081848138,True,False,False,4.977439968156488
2664,Running,Pegasus Turbo,L,0.5,0.8882120359117301,0.0,0.16904607862030174,2024-11-12,mumbai,0.5628745049081183,False,False,False,3.3297105114896133
2665,Lifestyle,Waffle One,L,0.25,0.517432058466079,0.0,0.16904607862030174,,delhi,0.3282062429186713,False,True,False,1.9415194105499651
2666,Soccer,Phantom GT,M,0.25,0.21204091824486615,0.0,0.16904607862030174,,kolkata,0.04531858044485651,False,False,True,0.2680841863634566
2667,Lifestyle,Air Force 1,XL,0.75,0.9213276275753826,0.0,0.16904607862030174,,delhi,0.11067936512821892,False,False,True,0.6547289711275609
2668,Training,ZoomX Invincible,M,0.25,0.5134769118315209,0.45,0.16904607862030174,,bangalore,0.8343974161926546,True,False,True,4.935917017435309
2669,Training,Flex Trainer,XL,0.25,0.5134769118315209,0.51,0.16904607862030174,,pune,0.5648808413147564,True,False,True,3.3415790885250174
2671,Running,Air Zoom,XL,0.25,0.9084145744650226,0.0,0.16904607862030174,,pune,0.3251880820154929,True,False,False,1.9236653382886524
2672,Lifestyle,Air Force 1,XL,0.5,0.5134769118315209,0.0,0.16904607862030174,2024-04-08,mumbai,0.24370350849182362,False,False,True,1.4416395250386826
2673,Running,Pegasus Turbo,11,0.25,0.6113730491802458,0.63,0.16904607862030174,,pune,0.08780751481668855,True,False,False,0.5194294687776522
2674,Lifestyle,Waffle One,7,0.25,0.34767991849394025,0.0,0.16904607862030174,,pune,0.8764862374555884,False,False,True,5.184895412003518
2675,Soccer,Premier III,12,0.75,0.5134769118315209,0.0,0.16904607862030174,2025-04-04,hyderabad,0.756181074265225,False,False,True,4.473224581350394
2676,Running,Air Zoom,10,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.9871405955145013,False,True,False,5.839476452640705
2677,Lifestyle,Air Force 1,M,0.5,0.45208702824550445,0.0,0.16904607862030174,,bengaluru,0.5665601621996987,True,True,False,3.3515131899170667
2678,Running,Pegasus Turbo,,0.0,0.27956503400049315,1.21,0.16904607862030174,2024-06-11,pune,0.9007219348546609,True,False,False,5.328262815713064
2679,Training,Flex Trainer,M,0.25,0.09405363729553079,0.04,0.16904607862030174,2024-05-07,bangalore,0.7015252388656024,False,True,False,4.1499054257349215
2680,Training,Metcon 7,,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.43171819725960997,True,False,False,2.5538492272825923
2681,Running,Pegasus Turbo,8,0.25,0.4993322560982479,0.0,0.16904607862030174,,delhi,0.9226454401532741,False,False,True,5.457952338697244
2682,Basketball,LeBron 20,XL,1.0,0.5134769118315209,0.41,0.16904607862030174,,pune,0.9260464015789079,True,True,False,5.478070885388131
2683,Lifestyle,Dunk Low,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-12-06,mumbai,0.4460934148692034,False,False,False,2.638886500710756
2684,Lifestyle,Blazer Mid,L,0.0,0.5134769118315209,0.73,0.16904607862030174,2025-11-04,mumbai,0.5301364039449613,True,True,False,3.136046741052851
2685,Lifestyle,Dunk Low,M,1.0,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.4957247529590096,True,False,False,2.932483007029511
2686,Lifestyle,Blazer Mid,L,0.25,0.9485793388646977,1.03,0.16904607862030174,2025-03-07,hyderabad,0.37714123030933744,True,False,True,2.2309966216752235
2687,Lifestyle,Waffle One,8,0.25,0.04697487605746978,0.0,0.16904607862030174,,delhi,0.5111541147208922,True,False,True,3.02375611959037
2689,Basketball,LeBron 20,,0.25,0.407222398145587,0.0,0.16904607862030174,,mumbai,0.5005511173350928,True,False,True,2.961033591671725
2690,Training,Metcon 7,6,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.4472475872987171,False,False,False,2.645714061804948
2692,Training,Metcon 7,XL,0.25,0.5134769118315209,0.47,0.16904607862030174,2024-02-06,bangalore,0.7170469344218462,False,False,True,4.241724743183317
2693,Training,ZoomX Invincible,10,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-11-05,bangalore,0.2811256258980904,False,False,False,1.6630118142493746
2694,Training,Metcon 7,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.1827189609370341,False,False,True,1.0808825760900573
2695,Basketball,Air Jordan,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-10,hyderbad,0.8528564805820108,False,True,False,5.0451124778684235
2696,Lifestyle,Blazer Mid,L,0.25,0.5134769118315209,1.0,0.16904607862030174,,mumbai,0.2434822921095002,False,False,True,1.4403309091622962
2697,Basketball,Air Jordan,M,0.25,0.5134769118315209,0.09,0.16904607862030174,,delhi,0.3618676818254391,False,True,False,2.14064522986208
2698,Basketball,LeBron 20,XL,0.25,0.5134769118315209,0.02,0.16904607862030174,,mumbai,0.553968140993704,True,True,False,3.2770244983794297
2699,Lifestyle,Dunk Low,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.4331936143486717,False,True,False,2.562577126214668
2700,Training,Metcon 7,XL,0.0,0.5134769118315209,0.48,0.16904607862030174,2025-11-07,bengaluru,0.5045945680798225,True,False,False,2.9849528140383774
2701,Training,SuperRep Go,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6167762809871252,False,True,False,3.648568993856879
2702,Basketball,Kyrie Flytrap,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.3629179787362966,False,True,False,2.146858310457795
2703,Running,Pegasus Turbo,L,0.25,0.4014836806394321,0.0,0.16904607862030174,,kolkata,0.10814403302472045,False,False,False,0.6397310952573187
2704,Basketball,LeBron 20,L,0.25,0.3864779043730655,0.0,0.16904607862030174,,hyd,0.5702919863884598,False,False,True,3.3735889707882882
2705,Running,Pegasus Turbo,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-07-01,pune,0.223417004422404,True,True,False,1.3216337595397645
2706,Training,ZoomX Invincible,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,2025-08-05,kolkata,0.83724052761069,True,False,True,4.952735576264002
2707,Running,Free RN,XL,0.25,0.12385741946708151,0.49,0.16904607862030174,,hyderabad,0.7911332626723323,False,True,False,4.6799858898195135
2708,Basketball,Kyrie Flytrap,L,0.25,0.31504620387278953,0.0,0.16904607862030174,,hyderbad,0.18494074286384804,False,False,False,1.0940256311963774
2709,Running,Free RN,10,0.25,0.53774348871469,0.48,0.2423186277775517,2025-08-03,delhi,0.7762290493658784,True,False,False,3.203340397249427
2710,Lifestyle,Blazer Mid,M,0.5,0.33332373751343936,0.0,0.16904607862030174,,bangalore,0.04081923159046883,True,False,True,0.24146807736459738
2711,Soccer,Mercurial Superfly,7,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.3761640309856825,False,True,False,2.225215953282141
2712,Running,Pegasus Turbo,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.8124277439968608,True,False,True,4.805954392007361
2713,Lifestyle,Air Force 1,L,0.25,0.7347974051234168,0.55,0.24829346309288378,2025-10-05,kolkata,0.9354202053272752,True,True,False,3.7673976337320854
2715,Basketball,LeBron 20,L,0.0,0.5134769118315209,1.07,0.16904607862030174,,kolkata,0.006723054401917474,False,False,False,0.039770543373669615
2716,Training,SuperRep Go,M,0.0,0.3535012434930954,0.0,0.16904607862030174,,pune,0.48937872821739997,False,False,False,2.8949428002799444
2717,Running,Free RN,M,0.0,0.9345235487678343,0.0,0.16904607862030174,,delhi,0.8184390587339114,False,True,False,4.8415146060396115
2718,Basketball,LeBron 20,7,0.25,0.8108801578053442,0.0,0.16904607862030174,,bengaluru,0.35335758377849125,True,True,False,2.090303346060903
2719,Training,Metcon 7,,0.25,0.35209941936945455,0.0,0.16904607862030174,,kolkata,0.6281468030385512,True,False,True,3.715831849903162
2720,Training,ZoomX Invincible,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.7209922805100674,True,False,False,4.265063622856964
2721,Training,Flex Trainer,L,0.0,0.5134769118315209,0.0,0.16904607862030174,2023-11-11,bangalore,0.4760095642421993,False,False,False,2.8158568842722183
2722,Lifestyle,Dunk Low,L,0.0,0.5134769118315209,0.09,0.16904607862030174,,kolkata,0.38818088959763625,False,False,True,2.296302243541172
2723,Lifestyle,Dunk Low,XL,0.25,0.1748412621924279,0.0,0.16904607862030174,2025-10-03,kolkata,0.2732945659638398,False,False,True,1.6166868122252804
2724,Training,Flex Trainer,L,0.25,0.7510510551855603,0.0,0.16904607862030174,,delhi,0.45965301729527386,False,False,True,2.719098964299024
2726,Training,Flex Trainer,,0.25,0.5134769118315209,0.48,0.16904607862030174,,pune,0.4985236211005804,True,False,True,2.9490398426829274
2727,Lifestyle,Waffle One,M,0.25,0.5191367767307209,0.94,0.16904607862030174,,kolkata,0.6162742159802869,False,True,False,3.645599004780906
2729,Training,Flex Trainer,,0.25,0.5478278610041317,0.0,0.16904607862030174,,delhi,0.6306359682448692,True,False,False,3.7305566233296372
2730,Lifestyle,Dunk Low,,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.6425374096138716,False,False,True,3.800960157479249
2731,Lifestyle,Dunk Low,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.9927017830040415,False,False,False,5.872373917846221
2732,Training,SuperRep Go,M,0.0,0.1747486416699731,0.0,0.16904607862030174,2025-01-03,hyderabad,0.4318182255368344,False,False,True,2.5544409492440887
2733,Running,Free RN,L,0.25,0.5928652158621407,0.0,0.16904607862030174,,pune,0.5978517003845317,False,False,True,3.5366197504491073
2734,Soccer,Tiempo Legend,,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-10-07,bangalore,0.46713205463852275,False,False,True,2.763341560189389
2735,Running,Free RN,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-05-08,kolkata,0.4093368702306229,False,False,False,2.421451438397715
2736,Soccer,Tiempo Legend,,0.25,0.5134769118315209,0.49,0.16904607862030174,,delhi,0.8159633588726043,True,True,False,4.826869487492568
2737,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-09,mumbai,0.2584749919688835,True,False,False,1.5290209277758529
2738,Training,ZoomX Invincible,M,0.75,0.5134769118315209,0.39,0.16904607862030174,2025-11-05,pune,0.0936399328271646,True,False,True,0.5539314108403034
2739,Running,Free RN,L,0.5,0.5134769118315209,0.26,0.16904607862030174,2025-04-02,kolkata,0.6828872777496716,False,False,False,4.039651693332209
2740,Lifestyle,Air Force 1,XL,0.25,0.3649198519573595,0.0,0.16904607862030174,,bengaluru,0.965619126945502,True,False,True,5.712165196771001
2741,Training,SuperRep Go,L,0.25,0.40493567254389773,0.0,0.16904607862030174,,hyderabad,0.1738626111612321,False,False,True,1.0284924239606226
2742,Lifestyle,Blazer Mid,XL,0.25,0.632901062507588,0.0,0.16904607862030174,,mumbai,0.951384333648166,False,False,False,5.62795860994263
2744,Running,Pegasus Turbo,,0.25,0.7440481927107649,0.0,0.16904607862030174,,delhi,0.20104721911771212,True,True,False,1.1893042462658294
2745,Soccer,Phantom GT,XL,0.25,0.5134769118315209,0.94,0.16904607862030174,,hyderbad,0.3272021129049943,True,True,False,1.9355794323980176
2746,Basketball,Air Jordan,L,0.25,0.9749010900434192,0.0,0.16904607862030174,,mumbai,0.43161816898238536,False,False,True,2.553257505321095
2747,Soccer,Tiempo Legend,XL,1.0,0.05974524349810187,0.0,0.16904607862030174,,delhi,0.11348592775265315,False,True,False,0.6713313238549383
2748,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.05,0.16904607862030174,,pune,0.4251740395842671,True,True,False,2.515136955878522
2750,Lifestyle,Dunk Low,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.7931876895968668,False,False,True,4.692138948567176
2751,Basketball,Air Jordan,XL,0.25,0.34672617743839174,0.0,0.16904607862030174,2025-09-03,delhi,0.7804725566650572,True,True,False,4.616921983846159
2752,Lifestyle,Waffle One,,0.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.2963491602433765,True,False,False,1.7530673450817698
2753,Running,Pegasus Turbo,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-02-12,kolkata,0.1606396423604365,True,True,False,0.9502713323581606
2754,Training,ZoomX Invincible,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-03-01,kolkata,0.9164975483453977,False,False,False,5.42158419660218
2755,Running,React Infinity,M,0.75,0.8219908656138801,0.0,0.16904607862030174,,bengaluru,0.26185671718735876,False,True,False,1.549025681781836
2756,Lifestyle,Waffle One,,0.25,0.8140868304881729,1.11,0.16904607862030174,,bengaluru,0.5176905779133717,True,False,True,3.062422873920479
2757,Soccer,Phantom GT,,0.0,0.1369920108541239,0.0,0.16904607862030174,,hyderbad,0.1784100505335162,False,True,False,1.0553930146717398
2758,Lifestyle,Waffle One,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.9974646678965017,False,False,True,5.900548986628254
2759,Soccer,Premier III,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5813258748146111,True,False,False,3.438860454848766
2760,Training,SuperRep Go,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.5185138875797581,False,True,False,3.067293200834336
2761,Soccer,Premier III,M,1.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.728542491819803,True,False,False,4.309727251681472
2762,Running,Pegasus Turbo,L,0.5,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.1623093451417997,True,False,True,0.9601485374077587
2763,Soccer,Phantom GT,10,1.0,0.16545905359348853,0.0,0.16904607862030174,,pune,0.08386601596989916,False,False,True,0.49611334764098575
2764,Lifestyle,Blazer Mid,,0.25,0.7222285499005581,0.0,0.16904607862030174,,kolkata,0.12832089071333627,True,False,False,0.7590882424522888
2765,Soccer,Premier III,M,0.25,0.5462370409495356,0.0,0.16904607862030174,,mumbai,0.540348906325442,False,False,True,3.196459277467962
2766,Lifestyle,Dunk Low,,0.25,0.0754031183076979,0.0,0.16904607862030174,,mumbai,0.1796757929645496,True,False,True,1.0628805733383706
2767,Basketball,Zoom Freak,L,0.25,0.6108899205090625,0.0,0.16904607862030174,,delhi,0.5313194306852129,False,False,False,3.1430449911743983
2768,Basketball,LeBron 20,,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-03-01,pune,0.9089646496221047,False,True,False,5.377022981194085
2770,Soccer,Tiempo Legend,9,0.25,0.5134769118315209,0.7,0.16904607862030174,,kolkata,0.02004412785922175,False,True,False,0.11857197766913792
2771,Running,Pegasus Turbo,M,0.25,0.4025600813057992,0.0,0.16904607862030174,,delhi,0.5778537394224905,False,True,False,3.418320875223737
2772,Basketball,Zoom Freak,12,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-04-01,pune,0.6793478156324961,False,False,False,4.018713839310019
2773,Training,ZoomX Invincible,M,0.25,0.3803687047770912,1.21,0.14535822408382207,2025-02-04,hyderbad,0.4598107541939741,False,False,True,3.163293697980379
2774,Running,Free RN,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.3434220827810939,False,False,True,2.0315294243083986
2775,Lifestyle,Air Force 1,,0.25,0.5134769118315209,0.73,0.16904607862030174,,pune,0.6787784239006026,False,True,False,4.015345575836884
2776,Training,Flex Trainer,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.45070433372511076,True,True,False,2.666162607282054
